"data_size","cache_size","unique_size","reads","writes","avg_step","avg_reuse_dist","sum_sqrt_count","sum_count","lis","lds","belady","lru","pivot","ld","mru"
6839,469,779,4661,2178,3.4865e+13,230.79,1838.35,6839,155,171,6060,6049,5976,5960,5210
14851,467,1117,10279,4572,3.13256e+13,402.854,3017.99,14851,235,218,13545,12977,12325,9296,8385
32744,513,2411,22274,10470,3.36658e+13,468.188,6639.36,32744,355,468,30120,28923,22337,16267,12201
32798,793,1944,22694,10104,3.46533e+13,619.659,5961.93,32798,330,372,30545,29302,27876,22575,19284
53740,794,2576,37028,16712,3.39104e+13,766.126,8350.62,53740,501,451,50763,48957,42950,32525,26789
74139,299,3207,52577,21562,3.5563e+13,1159.51,10649.1,74139,625,554,66356,60553,43553,17891,12890
3976,578,777,2891,1085,4.10979e+13,162.156,1400.68,3976,161,123,3199,3157,3177,3166,2803
42530,1419,1974,30052,12478,3.56686e+13,822.902,6655.83,42530,468,364,40556,40305,39670,37858,35657
97002,1553,2962,68916,28086,3.62844e+13,1313.43,12099.9,97002,804,619,93613,92444,87031,77515,53315
62177,475,2994,44800,17377,3.70495e+13,807.511,10073,62177,441,536,57524,55058,48549,36451,21868
77144,2909,3382,54153,22991,3.63441e+13,1188.69,11075.3,77144,612,687,73762,73677,73515,73555,71236
20486,1228,1581,14642,5844,3.82332e+13,575.821,4406.64,20486,340,355,18905,18896,18671,18620,15712
96504,3604,3780,66084,30420,3.43209e+13,1020.46,12830.1,96504,694,515,92724,92702,92667,92667,91771
16410,1308,1495,11470,4940,3.58381e+13,373.557,3795.55,16410,314,262,14915,14911,14881,14893,14184
67840,3283,3675,46913,20927,3.51726e+13,968.395,11376.3,67840,610,698,64165,64160,64000,63689,62294
64765,2198,3002,44704,20061,3.45437e+13,1130.28,10006.4,64765,467,623,61763,61381,61138,59788,53772
59338,1660,1999,41729,17609,3.35031e+13,716.712,7433.69,59338,390,383,57339,57305,57180,57148,55622
70893,965,2724,48140,22753,3.47975e+13,824.754,9295.4,70893,528,541,68057,65945,45900,36544,33541
9091,791,871,6411,2680,3.57505e+13,264.121,2135.48,9091,243,188,8220,8220,8181,8158,8001
16897,1014,1466,11882,5015,3.41553e+13,490.271,3766.56,16897,314,309,15431,15264,15102,14700,12213
22409,790,1527,15754,6655,3.66311e+13,524.194,4435.53,22409,331,263,20863,20195,18046,14705,13616
61115,1808,2066,43796,17319,3.67962e+13,973.455,8165.67,61115,615,404,59049,59047,58988,58986,57997
88815,2524,2683,62289,26526,3.48557e+13,1083.74,10399.8,88815,618,501,86132,86131,86129,86132,85353
36866,972,1745,25372,11494,3.6745e+13,356.595,5402.33,36866,355,274,35121,35060,33875,32712,27723
90959,2806,3785,63363,27596,3.50451e+13,962.896,12874.2,90959,587,659,87174,87116,86452,85813,78285
49761,2164,2860,34524,15237,3.54231e+13,955.766,8617.62,49761,569,399,46901,46715,45439,42921,38078
21910,563,1544,14913,6997,3.45057e+13,503.846,4375.43,21910,319,332,20210,19610,15659,12435,12217
24160,910,1468,17113,7047,3.5044e+13,551.763,4248.16,24160,319,301,22692,22310,21135,19638,18076
89150,858,3189,61754,27396,3.55451e+13,921.687,11158.5,89150,671,647,85182,83873,58406,47325,38809
62567,607,2732,42063,20504,3.48372e+13,678.03,8963.9,62567,438,624,59401,57614,36401,29413,24497
26804,1947,2108,18176,8628,3.48527e+13,506.187,5706.4,26804,363,361,24696,24685,24650,24647,23948
77983,1360,3578,54380,23603,3.58083e+13,1096.5,12061.3,77983,593,626,74202,72600,67828,51929,44749
25863,596,1782,18447,7416,3.62245e+13,505.743,5103.43,25863,418,350,23960,23196,21303,17600,12605
89207,999,3545,62345,26862,3.54137e+13,946.427,12399.5,89207,581,631,85274,83553,72890,50731,39147
51963,90,2999,35632,16331,3.33121e+13,836.257,9060,51963,438,577,42131,35676,25208,8812,6298
22677,1078,1655,15706,6971,3.55796e+13,517.041,4608.88,22677,444,273,21022,20923,19745,18584,16863
37424,213,1921,26340,11084,3.66635e+13,727.107,6210.29,37424,404,400,31370,27661,20685,8243,8262
86797,2881,3745,59137,27660,3.43776e+13,973.612,12456.9,86797,615,676,83052,83031,82380,81173,75300
31918,169,1758,22367,9551,3.53828e+13,509.717,5267.5,31918,374,333,26680,23095,17287,7413,6835
82531,2013,2961,58356,24175,3.66001e+13,1025.1,10664.1,82531,693,482,79570,79229,75017,64705,64428
79720,1521,3356,55328,24392,3.5283e+13,935.158,11278.1,79720,523,577,76364,75775,70354,57036,52542
84724,2850,3392,58504,26220,3.3657e+13,991.438,11408.8,84724,610,667,81332,81317,80561,79006,77157
78817,1331,2980,54399,24418,3.37938e+13,803.575,10370.5,78817,502,596,75837,75367,68640,55856,44653
28076,1953,2029,19421,8655,3.36581e+13,580.87,5648.12,28076,379,404,26047,26042,26029,26038,25593
93432,700,3142,65947,27485,3.66143e+13,1132.54,11736.2,93432,555,518,88414,85716,62668,41859,33378
29096,146,1542,20528,8568,3.60879e+13,552.736,4986.23,29096,385,275,24469,21773,18325,8908,4986
29341,1034,1444,21068,8273,3.67368e+13,623.739,4784.69,29341,326,318,27863,27191,27254,26484,22645
65415,1881,2299,45299,20116,3.40843e+13,865.357,7993.06,65415,574,468,63116,62871,62364,60804,59123
48700,1024,2482,35031,13669,3.61242e+13,865.88,8231.75,48700,613,541,45912,44692,42085,35919,22224
30615,113,1684,22320,8295,3.68852e+13,715.529,5453.73,30615,379,368,24619,21058,16776,6835,4001
99700,2062,3725,68542,31158,3.44601e+13,1052.51,12576.4,99700,693,622,95975,95359,90373,79730,77737
17150,1083,1242,12120,5030,3.87245e+13,590.49,3547.42,17150,312,290,15908,15905,15792,15739,14960
85573,2124,2857,60572,25001,3.67413e+13,892.255,10181.5,85573,656,407,82716,82673,81800,80243,77783
81043,811,2918,55877,25166,3.5398e+13,967.758,10229.4,81043,551,480,77148,74538,54793,38833,39118
75719,1464,3537,53785,21934,3.7083e+13,880.937,11823.3,75719,498,694,72182,71609,69039,65705,41321
5066,366,536,3523,1543,3.40723e+13,266.685,1364.73,5066,193,166,4516,4323,4098,4038,3793
74692,522,3155,52063,22629,3.5839e+13,1037.09,10391.6,74692,611,531,69181,65441,43975,25981,24543
69140,2082,2428,47571,21569,3.4561e+13,930.236,9331.68,69140,522,534,66712,66643,66331,65699,63308
11236,386,1396,8068,3168,3.81846e+13,277.305,3179.18,11236,205,289,9827,9306,8887,8837,3795
55204,1699,2290,38136,17068,3.57115e+13,745.063,7299.99,55204,410,362,52914,52699,52201,51472,47423
91954,1753,3003,64751,27203,3.62889e+13,1224.5,11527.2,91954,575,550,88951,88153,84040,72270,67065
97196,1990,3048,69805,27391,3.68542e+13,1153.4,11699.3,97196,758,559,94148,93952,87316,70973,77848
57030,496,2781,38906,18124,3.45692e+13,989.838,9390.44,57030,448,720,52010,49468,36132,27584,12941
70456,219,1867,48050,22406,3.54012e+13,838.955,7369.25,70456,446,407,62195,53210,37117,13750,12956
73758,1531,2480,51828,21930,3.47751e+13,1101.68,9481.11,73758,643,446,71278,70271,67012,58313,50355
76867,159,3235,53348,23519,3.55117e+13,1031.15,10826.3,76867,621,585,64378,56902,38798,12773,11277
49431,1618,2608,34064,15367,3.5363e+13,683.682,8196.99,49431,522,398,46823,46658,43413,36005,35536
36628,2092,2141,24735,11893,3.14573e+13,439.164,6398.08,36628,339,368,34487,34487,34475,34479,34411
98549,2814,3284,67521,31028,3.53147e+13,891.931,12343.2,98549,543,612,95265,95264,94959,95053,91551
75249,1575,2981,52109,23140,3.6595e+13,912.302,10161.2,75249,457,565,72268,71381,68800,63339,55890
61841,2060,2814,42939,18902,3.58811e+13,1137.67,9461.31,61841,640,522,59027,58482,56680,51792,51091
55236,288,2654,38013,17223,3.68114e+13,814.52,8589.11,55236,481,536,48297,43005,28040,13891,12117
37793,1654,1885,25920,11873,3.43967e+13,524.769,5914.28,37793,397,349,35908,35897,35787,35753,33972
29351,397,1807,20468,8883,3.36393e+13,407.769,5244.6,29351,303,304,27092,25649,19841,15104,12076
57151,1605,3256,38952,18199,3.49515e+13,909.041,9798.04,57151,702,591,53895,53261,48695,42310,39953
67619,1117,2719,47389,20230,3.55851e+13,1123.28,9523.72,67619,596,530,64497,62649,58414,45993,37479
20307,1299,1629,14054,6253,3.20298e+13,327.236,4226.76,20307,274,285,18678,18586,18605,18590,16530
5835,596,962,4190,1645,3.29295e+13,245.155,1935.35,5835,234,189,4873,4855,4572,4182,4095
13797,447,1127,9693,4104,3.74001e+13,473.363,3046.24,13797,272,269,12331,11477,10870,9212,6803
63074,1873,2826,42986,20088,3.51916e+13,929.582,9350.96,63074,435,582,60248,59346,58473,57075,47541
87329,113,2434,61882,25447,3.64407e+13,1279.55,10024.2,87329,655,534,70678,61518,44718,13291,11169
85162,801,2670,59647,25515,3.55243e+13,1125.57,10710,85162,536,524,80868,78464,67083,45536,37065
30324,1443,1972,21079,9245,3.59774e+13,416.358,5736.11,30324,347,401,28352,28341,28108,27780,24291
43047,254,1832,30184,12863,3.74932e+13,734.979,6346.81,43047,464,432,38153,33143,25758,18280,9842
32957,1455,2506,23519,9438,3.58202e+13,638.705,7065.3,32957,421,419,30451,30348,29768,29734,22980
43977,1152,2766,30572,13405,3.48871e+13,822.803,8066.62,43977,537,517,41139,40135,35427,26964,26250
32537,147,2254,22427,10110,3.50506e+13,627.173,6437.04,32537,407,367,26899,23740,17692,6274,4330
84424,2304,3035,58153,26271,3.27011e+13,1049,11108.6,84424,622,653,81389,80879,79294,70221,74156
50147,1597,2112,34383,15764,3.43288e+13,802.492,6876.54,50147,430,424,48035,47931,46720,45187,44533
81654,2757,3600,56284,25370,3.3393e+13,1050.31,12016.1,81654,637,592,78054,78018,76601,72481,67517
21590,889,1321,15566,6024,3.63558e+13,494.984,4066.72,21590,347,283,20269,19969,19030,17755,16306
95568,902,3592,67430,28138,3.72236e+13,1220.95,13085.7,95568,598,614,90716,88527,72918,50141,37346
50592,2006,2654,34906,15686,3.5471e+13,823.246,8253.07,50592,470,456,47938,47802,47542,46950,44141
13607,1268,1494,9401,4206,3.57491e+13,352.679,3467.81,13607,282,251,12113,12075,12062,12034,11427
28334,1805,1944,20332,8002,3.81974e+13,532.318,5530.18,28334,392,376,26390,26387,26376,26220,25697
26983,257,1687,18506,8477,3.60598e+13,453.948,4878.06,26983,313,346,23935,21039,16571,10480,9763
54925,73,2509,38972,15953,3.69971e+13,817.621,8690.89,54925,598,414,41170,34868,26579,9449,5405
33823,631,1869,23848,9975,3.42643e+13,702.461,5847.21,33823,375,395,31488,30019,27495,23182,13355
38649,326,2200,27328,11321,3.78567e+13,689.208,6672.89,38649,546,395,34360,31187,23677,15716,11921
94448,2494,2631,67488,26960,3.7024e+13,1155.96,10397.5,94448,610,590,91817,91815,91743,91651,91151
51834,994,1899,36617,15217,3.70845e+13,861.076,6909.44,51834,479,400,49830,48591,43561,31604,35840
94243,1488,3373,65159,29084,3.53013e+13,1156.25,12315.7,94243,561,561,90837,88705,82909,62198,54070
77931,244,2826,54973,22958,3.63827e+13,1005.02,9776.53,77931,643,513,67591,59376,42584,16901,16263
73310,2047,3294,50761,22549,3.54535e+13,1138.95,11027.5,73310,625,608,70016,69222,66593,62477,57259
98336,492,3560,69447,28889,3.65347e+13,1406.27,13022.3,98336,733,655,90443,85249,56895,30707,27482
69544,1206,3431,46918,22626,3.39862e+13,732.301,10997.8,69544,464,730,66113,65300,60366,53417,32255
69688,211,2684,49179,20509,3.72992e+13,1160.05,9791.45,69688,617,541,59481,52311,38201,13200,13263
94729,134,3380,67317,27412,3.65089e+13,1065.3,12196.9,94729,701,556,76838,65833,49977,14237,11465
62299,209,3366,42341,19958,3.46082e+13,745.359,10686.2,62299,448,625,54378,49826,33029,10543,6966
77056,1884,2766,52709,24347,3.47335e+13,792.579,9567.78,77056,471,479,74290,74232,72171,69530,65203
35071,125,1649,24731,10340,3.68431e+13,536.768,5189.04,35071,386,287,27809,24239,17276,5872,5960
83844,2130,3170,59652,24192,3.64543e+13,1029.26,11181,83844,802,524,80674,80426,76718,67293,71314
29943,696,1702,20812,9131,3.75034e+13,615.876,5308.12,29943,390,426,28104,27264,24075,17301,17250
93272,1453,4868,63747,29525,3.44742e+13,882.321,15026.1,93272,884,690,88404,87151,59064,52445,43001
67657,628,3301,47715,19942,3.65886e+13,1075.21,10592,67657,598,518,62878,60108,44409,30005,23892
77098,1443,3616,52862,24236,3.53281e+13,964.11,11883.9,77098,591,549,73482,72595,59629,46495,42829
29864,1429,2070,21062,8802,3.60602e+13,643.669,5963.26,29864,476,457,27794,27606,27049,25031,24720
95241,257,3251,66883,28358,3.54688e+13,1267.31,12166.1,95241,652,603,83235,74839,52237,17599,16667
32825,23328,32825,0,32825,15.9995,0,32825,32825,32825,1,0,0,0,0,0
76093,878,2933,53469,22624,3.69691e+13,1012.89,10233.2,76093,507,537,72551,71052,59679,42240,34211
84172,1248,2962,58971,25201,3.42192e+13,1106.44,10249,84172,631,446,80882,79907,67075,42805,45424
20368,543,1845,14795,5573,3.76907e+13,459.029,4670.48,20368,415,339,18370,17513,16585,14413,7054
59450,738,1942,42486,16964,3.68572e+13,840.376,7426.6,59450,488,385,57080,54546,49278,34709,31423
12383,248,1380,8973,3410,3.8024e+13,375.05,3297.17,12383,250,277,10449,9559,8768,7416,3672
87479,1810,2802,59777,27702,3.28625e+13,1001.44,10945.5,87479,477,480,84677,84236,83095,80671,73029
48857,424,1962,33601,15256,3.47047e+13,548.077,6757.36,48857,459,331,45984,42722,28112,20021,16467
11701,532,1312,8181,3520,3.60271e+13,334.861,3046.09,11701,271,210,10358,9881,9276,8100,6420
27360,263,1871,18869,8491,3.60109e+13,493.098,5497.4,27360,370,331,24103,21587,16429,10220,7677
74722,2435,2678,52614,22108,3.40385e+13,1016.21,9662.54,74722,648,488,72044,72044,71963,71964,70697
15079,1628,1759,10567,4512,3.68261e+13,296.616,4052.98,15079,346,288,13320,13319,13295,13305,12974
60102,302,2358,41240,18862,3.37661e+13,1043.52,8603.26,60102,580,437,53449,49894,36340,15264,14508
6333,918,1044,4595,1738,3.78073e+13,198.024,2066.22,6333,179,174,5289,5279,5289,5289,5023
62267,2127,2426,43605,18662,3.38325e+13,1072.72,8709.06,62267,460,466,59841,59508,59721,59638,57271
46487,1548,2736,32598,13889,3.37531e+13,789.421,8051.19,46487,550,460,43751,43022,42127,37661,34619
12392,142,1073,8694,3698,3.583e+13,332.88,2814.4,12392,245,270,9965,8452,6369,2738,1842
67306,370,2731,46802,20504,3.46753e+13,860.501,9563.57,67306,476,495,60912,56641,41535,25370,18415
73191,1194,2992,50888,22303,3.3933e+13,900.279,10341.9,73191,489,499,69990,68726,64383,48333,40460
68098,1867,2764,46637,21461,3.33348e+13,1000.96,9869.18,68098,484,604,65334,64912,64050,63102,49014
70434,3166,3279,50291,20143,3.61702e+13,1153.99,11136,70434,631,677,67155,67124,67047,67011,66801
42039,800,2049,28921,13118,3.54427e+13,721.655,6645.05,42039,388,386,39690,38770,35782,27698,25408
1653,300,351,1170,483,3.61152e+13,137.684,646.35,1653,87,82,1302,1223,1267,1284,1237
23706,1220,2078,16432,7274,3.56553e+13,488.636,5380.12,23706,431,401,21628,21496,20782,19035,16750
67930,1608,2562,47459,20471,3.46178e+13,865.173,9359.86,67930,593,464,65368,65167,61431,49458,50318
33077,971,1219,23722,9355,3.80635e+13,655.8,4549.39,33077,382,297,31858,31816,31212,31074,29847
24307,1333,1933,16956,7351,3.71198e+13,454.844,5311.26,24307,335,451,22374,22347,21908,21583,17851
4567,537,672,3255,1312,3.72664e+13,193.104,1406.59,4567,131,132,3895,3878,3865,3882,3598
44394,944,2014,30930,13464,3.42005e+13,1033.15,6805.71,44394,418,385,41856,40954,37636,31942,23427
89695,1337,3213,61518,28177,3.43988e+13,1179.89,11968.1,89695,773,638,86131,84508,75002,52193,48862
15071,102,1563,10449,4622,3.69009e+13,267.004,3800.65,15071,226,295,12120,10581,7559,3295,2252
24341,1336,1705,17513,6828,3.72889e+13,627.193,5021.16,24341,446,350,22636,22420,21908,21395,20034
46243,1186,2378,32187,14056,3.32704e+13,677.52,7691.19,46243,369,543,43865,43564,43055,42500,29493
52078,219,2499,35517,16561,3.51924e+13,1035.37,8216.07,52078,530,470,44587,39425,24516,9242,10056
15863,1213,1266,10903,4960,3.56022e+13,378.814,3437.41,15863,265,331,14597,14597,14589,14582,14512
13661,833,1229,9749,3912,3.72055e+13,509.322,3236.59,13661,365,281,12432,11977,11811,11443,10606
57528,1999,2244,39461,18067,3.6281e+13,548.268,7008.85,57528,390,331,55284,55279,55165,55101,54060
14437,770,1089,10179,4258,3.79051e+13,522.637,3064.6,14437,281,231,13348,13084,12681,11929,11574
56876,2039,2094,40636,16240,3.64006e+13,906.869,7730.05,56876,481,449,54782,54782,54765,54761,54568
5075,488,503,3414,1661,2.91478e+13,206.33,1251.82,5075,105,117,4572,4572,4572,4572,4563
7067,352,836,4825,2242,3.53732e+13,233.824,1966.08,7067,230,216,6230,5982,5620,4987,3499
63443,2611,3222,44101,19342,3.59853e+13,703.464,10091.1,63443,626,472,60221,60215,58975,56639,55235
95809,498,3633,68358,27451,3.48069e+13,1130.82,13182.6,95809,794,537,88861,84944,59301,35941,24595
10395,571,907,6924,3471,3.38491e+13,300.329,2351.35,10395,198,169,9488,9315,8820,7949,6689
83534,1526,2981,58036,25498,3.57958e+13,1074.75,11209.5,83534,652,531,80553,79771,74138,61003,51439
63331,274,3205,44895,18436,3.74001e+13,750.603,10227.6,63331,498,631,55847,50398,35664,14380,11223
5270,11,622,3594,1676,3.40934e+13,293.539,1534.22,5270,193,175,2489,1619,1383,1070,522
41706,173,2083,29413,12293,3.39613e+13,825.572,6726.89,41706,407,363,36190,33334,23094,8552,7005
32005,133,2024,22342,9663,3.46142e+13,589.983,6002.57,32005,360,401,26667,23694,17539,7312,4161
66567,411,1682,46422,20145,3.10118e+13,894.956,7004.27,66567,491,342,61943,59396,48620,35074,22163
1577,143,231,1005,572,2.72247e+13,93.5866,512.803,1577,81,75,1346,1207,1203,1065,1187
38506,990,2066,27410,11096,3.63882e+13,625.795,6441.51,38506,425,347,36353,35712,33577,28459,22965
35045,1979,2120,25378,9667,3.69718e+13,752.534,6365.36,35045,501,381,32925,32925,32893,32768,31880
53875,1802,2013,37344,16531,3.15981e+13,637.648,6902.22,53875,410,398,51862,51862,51801,51809,51241
16882,548,1287,11602,5280,3.44774e+13,450.469,3513.01,16882,317,269,15538,15003,11521,8725,9549
8578,768,919,6052,2526,3.49175e+13,238.716,2143.42,8578,234,161,7659,7659,7602,7323,7410
58574,276,3037,40303,18271,3.41419e+13,692.265,9674.27,58574,476,654,52583,47808,30529,11126,9809
29576,765,1487,20958,8618,3.42505e+13,647.112,4802.46,29576,339,290,27914,27101,26541,24466,18356
19419,308,2118,13604,5815,3.44449e+13,385.65,4882.51,19419,458,251,16875,15698,9780,4558,2713
13661,133,1207,9727,3934,3.71224e+13,304.48,3116.8,13661,247,302,11295,9830,8121,6062,2444
38227,448,2006,26924,11303,3.68837e+13,635.023,6493.23,38227,458,359,34917,33043,25862,17723,15174
87578,545,3579,60804,26774,3.50214e+13,1268.23,12224.3,87578,703,621,81303,77864,52792,34996,27835
3339,172,599,2375,964,3.58746e+13,165.855,1162.11,3339,143,110,2681,2435,2255,2092,912
8422,129,690,5671,2751,3.49355e+13,315.111,1917.46,8422,190,196,6598,5793,4515,2692,2746
82897,2151,3275,57659,25238,3.44286e+13,829.848,11098.7,82897,727,437,79622,79554,76044,64913,61218
68086,2074,2513,47506,20580,3.48802e+13,1006.56,9233.42,68086,652,487,65573,65554,65247,64411,63131
22562,1477,1746,15638,6924,3.66694e+13,416.528,4591.14,22562,321,389,20816,20799,20505,19987,19348
61204,1922,3313,42433,18771,3.58252e+13,705.479,9988.35,61204,629,521,57891,57601,52968,41404,40300
69583,1070,2550,49195,20388,3.66066e+13,772.134,9015.86,69583,544,390,67033,65803,63918,57457,50999
17111,350,1602,11706,5405,3.432e+13,418.322,4130.91,17111,333,295,15134,14199,11070,9347,5835
55611,2528,3222,39272,16339,3.69686e+13,967.63,9561.3,55611,478,560,52389,52076,52122,51237,47785
45574,2234,2676,31453,14121,3.49347e+13,973.544,8118.13,45574,425,456,42898,42334,42513,42071,40189
10400,318,1434,7431,2969,3.86263e+13,221.782,3052.88,10400,199,288,8966,8415,8096,8131,3010
15754,886,1404,10678,5076,3.48298e+13,447.35,3769.41,15754,319,402,14350,14114,13533,12375,11988
1048,198,336,845,203,2.95462e+13,35.6498,508.949,1048,67,58,712,707,703,701,563
21262,1595,1608,14807,6455,3.2582e+13,466.489,4267.17,21262,324,325,19654,19654,19653,19654,19634
1053,285,300,749,304,3.58236e+13,91.5793,475.457,1053,96,68,753,731,752,747,752
2972,223,439,2019,953,3.31052e+13,208.126,974.441,2972,126,127,2437,2160,2085,2014,1570
60329,1504,3440,41535,18794,3.56315e+13,763.363,9933.75,60329,568,457,56889,56388,47660,37756,35567
9931,1279,1300,7152,2779,3.43915e+13,268.622,2902.94,9931,270,228,8631,8631,8631,8631,8610
24137,194,1740,16750,7387,3.28207e+13,398.977,4629.86,24137,325,245,21086,19112,13270,8905,2580
53852,2375,2504,38168,15684,3.65199e+13,861.985,8189.51,53852,508,461,51348,51348,51323,51319,50769
90225,296,2306,65243,24982,3.68695e+13,1214.22,10128.8,90225,602,561,81747,73425,56579,29219,19991
35227,713,1768,24142,11085,3.48551e+13,493.391,5526.88,35227,368,417,33459,32897,31115,28346,18219
87310,1914,3247,59459,27851,3.48282e+13,833.715,11337.2,87310,527,615,84063,83805,80317,73389,62168
19663,648,1551,14220,5443,3.68224e+13,571.923,4133.83,19663,369,243,17976,17245,16290,14185,9197
33046,1165,1807,21867,11179,3.32418e+13,821.893,5857.54,33046,405,479,31239,30602,29201,23765,26727
70358,739,2832,49411,20947,3.66738e+13,932.509,9812.47,70358,623,510,66529,63068,48883,35526,30223
31744,958,2339,21843,9901,3.50377e+13,616.061,6471.43,31744,419,507,29403,28588,26764,22443,13724
48913,627,2740,34348,14565,3.63264e+13,869.685,8457.47,48913,487,464,45316,43746,34731,25228,17706
36668,1690,2096,25462,11206,3.63438e+13,690.616,6429.16,36668,499,511,34572,34507,33816,32043,32718
62278,2323,3517,42728,19550,3.52709e+13,831.671,10373.8,62278,611,477,58761,58668,56619,51921,48874
25779,249,1858,18017,7762,3.42509e+13,682.777,5257.32,25779,402,384,22127,20439,14428,5946,4295
66534,3014,3213,45883,20651,3.35465e+13,845.396,10084.9,66534,540,485,63321,63275,63265,63280,62366
82408,2126,3554,56737,25671,3.41223e+13,818.059,11921,82408,640,524,78854,78635,74052,59875,57150
83391,169,2872,59701,23690,3.74e+13,1235.33,11057,83391,592,569,70113,61901,47507,14603,13539
69040,586,2551,47720,21320,3.47925e+13,976.366,9168.57,69040,524,385,65065,62411,41416,30141,20376
17571,1423,1607,12760,4811,3.80249e+13,437.119,4140.36,17571,316,248,15964,15960,15921,15923,15398
50850,2008,2111,35084,15766,3.24857e+13,754.982,7127.6,50850,446,401,48739,48739,48712,48708,48308
38959,832,2169,27152,11807,3.4589e+13,719.673,6715.38,38959,366,496,36482,34854,32802,27976,20931
76348,3201,3309,52472,23876,3.47968e+13,753.383,10620.5,76348,609,428,73039,73039,72978,72966,72608
99538,123,3366,70478,29060,3.62953e+13,1216.59,12486.7,99538,699,673,79408,68997,51213,15974,10342
3500,205,564,2522,978,3.79665e+13,153.092,1139.21,3500,134,126,2875,2638,2633,2692,1354
71074,886,2331,50871,20203,3.68386e+13,908.597,8866.18,71074,512,507,67953,65352,60659,54745,31743
92873,895,3455,65120,27753,3.52644e+13,972.848,11693.3,92873,610,515,88706,86173,62745,46433,35733
72423,1880,2828,50189,22234,3.55116e+13,1079.86,9790.32,72423,604,499,69595,69503,65850,60997,59876
92728,3270,3295,64684,28044,3.62802e+13,1543.96,12300.8,92728,681,594,89433,89433,89426,89433,89421
98777,823,3337,68875,29902,3.60918e+13,1319.99,11883.1,98777,639,540,93825,91307,64370,46641,41777
11376,105,1270,8218,3158,3.74537e+13,256.91,2948.95,11376,267,280,8960,7634,6301,3471,1806
77439,834,2481,53653,23786,3.48134e+13,986.873,9568.77,77439,548,523,74066,72200,60808,40689,32357
32596,1446,2266,22533,10063,3.54384e+13,668.596,6438.61,32596,382,407,30330,30195,29535,28889,25551
81329,1575,2360,56293,25036,3.23361e+13,1032.34,9427.87,81329,538,476,78969,78377,75978,69904,66870
90842,9389,90842,0,90842,15.9998,0,90842,90842,90842,1,0,0,0,0,0
26313,1436,1515,18352,7961,3.65321e+13,608.448,4684.08,26313,372,317,24798,24798,24790,24783,24650
64626,926,2677,45140,19486,3.5957e+13,853.584,9184.78,64626,480,496,61657,60353,54374,44448,31082
66655,1515,2145,48310,18345,3.53352e+13,998.552,8667.67,66655,671,461,64510,64303,63300,61987,55441
5356,687,852,3843,1513,3.70287e+13,192.403,1708.69,5356,179,133,4504,4493,4489,4479,4168
89221,1494,3297,62393,26828,3.64609e+13,1065.45,11100.5,89221,599,519,85924,84563,74980,58227,59084
35441,917,1031,24257,11184,3.57543e+13,494.046,4430.17,35441,304,330,34410,34410,34279,34242,33491
37320,636,2388,25791,11529,3.41642e+13,652.92,7004.56,37320,414,369,34519,33240,25502,18358,13265
59024,1064,2588,41419,17605,3.62873e+13,856.628,8571.12,59024,467,523,56364,54942,50744,43534,33593
82214,663,3233,56648,25566,3.39932e+13,889.826,11029.1,82214,563,719,78008,76070,53406,40884,30985
86421,2569,3382,58948,27473,3.33093e+13,1298.53,11858,86421,657,580,83039,82987,81841,79124,76184
81227,465,2882,56258,24969,3.36144e+13,1054.24,10679.8,81227,635,461,75623,72106,47393,31202,17103
52347,1934,2012,35933,16414,3.57447e+13,676.787,6788.27,52347,395,366,50335,50335,50333,50335,50237
23817,1684,1704,16470,7347,3.26158e+13,500.876,4766.02,23817,382,299,22113,22113,22113,22113,22081
72308,1421,2952,50475,21833,3.54917e+13,936.016,9992.26,72308,616,527,69356,68525,64163,52868,51385
67676,1111,3671,46393,21283,3.52574e+13,896.801,11291.6,67676,540,572,63905,62858,46602,36500,28710
38704,478,2806,26335,12369,3.47088e+13,668.901,7751.5,38704,571,490,35026,33598,24042,16874,11197
29107,1505,2360,20062,9045,3.37146e+13,418.393,6244.69,29107,301,570,26747,26717,26370,26412,20865
80143,2642,3314,55124,25019,3.43075e+13,905.924,11052.2,80143,495,513,76829,76742,76434,75797,67724
32127,1342,1706,22413,9714,3.58262e+13,587.759,5421.73,32127,454,340,30421,30377,29787,29099,28406
48864,1382,2090,34540,14324,3.60736e+13,858.853,6909.61,48864,530,428,46774,46385,44024,40583,40659
98626,2291,2454,70502,28124,3.67868e+13,1038.42,10845.5,98626,751,465,96172,96171,95831,95310,94197
50859,1265,2729,35368,15491,3.56184e+13,759.503,8673.36,50859,446,515,48130,47333,45519,42438,28617
59702,731,2740,42039,17663,3.71969e+13,1108.13,9068.48,59702,597,525,55425,53649,38311,28489,24782
23076,1110,1387,16569,6507,3.84993e+13,643.906,4118.13,23076,326,300,21689,21300,21423,21109,19586
27517,1509,1746,19727,7790,3.77558e+13,628.008,5031.5,27517,414,266,25771,25771,25701,25737,25163
94463,255,3067,66707,27756,3.62025e+13,895.517,11818.9,94463,543,635,84478,74886,55078,19389,17246
37045,1145,1697,25995,11050,3.59869e+13,503.027,5547.84,37045,480,350,35348,35289,33098,31404,29350
42153,755,2687,28722,13431,3.43974e+13,649.895,7745.88,42153,388,481,39216,38098,29666,21334,15977
79591,2763,2776,56416,23175,3.58121e+13,995.03,10575.1,79591,710,449,76815,76815,76815,76815,76802
